source,term_id,term_name,fdr,significant,intersection_size,query_size,term_size,background_size,genes,gene_symbols
GO:BP,GO:0060155,platelet dense granule organization,0.38016905965263836,False,1,47,2,1708,ENSG00000157823,AP3S2
GO:BP,GO:0016477,cell migration,0.38016905965263836,False,7,47,115,1708,ENSG00000010810 ENSG00000103811 ENSG00000213654 ENSG00000035499 ENSG00000023902 ENSG00000113070 ENSG00000115085,FYN CTSH GPSM3 DEPDC1B PLEKHO1 HBEGF ZAP70
GO:BP,GO:0016310,phosphorylation,0.38016905965263836,False,5,47,76,1708,ENSG00000010810 ENSG00000178093 ENSG00000196182 ENSG00000115085 ENSG00000171174,FYN TSSK6 STK40 ZAP70 RBKS
GO:BP,GO:0051546,keratinocyte migration,0.38016905965263836,False,1,47,2,1708,ENSG00000113070,HBEGF
GO:BP,GO:0051453,regulation of intracellular pH,0.38016905965263836,False,2,47,12,1708,ENSG00000162753 ENSG00000122986,SLC9C2 HVCN1
GO:BP,GO:0010952,positive regulation of peptidase activity,0.38016905965263836,False,1,47,2,1708,ENSG00000103811,CTSH
GO:BP,GO:0043383,negative T cell selection,0.38016905965263836,False,1,47,2,1708,ENSG00000115085,ZAP70
GO:BP,GO:0097067,cellular response to thyroid hormone stimulus,0.38016905965263836,False,1,47,2,1708,ENSG00000103811,CTSH
GO:BP,GO:0098739,import across plasma membrane,0.38016905965263836,False,2,47,12,1708,ENSG00000162753 ENSG00000010810,SLC9C2 FYN
GO:BP,GO:0098719,sodium ion import across plasma membrane,0.38016905965263836,False,1,47,2,1708,ENSG00000162753,SLC9C2
GO:BP,GO:0090279,regulation of calcium ion import,0.38016905965263836,False,1,47,2,1708,ENSG00000010810,FYN
GO:BP,GO:0090314,positive regulation of protein targeting to membrane,0.38016905965263836,False,1,47,2,1708,ENSG00000010810,FYN
GO:BP,GO:0097305,response to alcohol,0.38016905965263836,False,2,47,14,1708,ENSG00000010810 ENSG00000155511,FYN GRIA1
GO:BP,GO:0050900,leukocyte migration,0.38016905965263836,False,3,47,30,1708,ENSG00000010810 ENSG00000213654 ENSG00000115085,FYN GPSM3 ZAP70
GO:BP,GO:0090313,regulation of protein targeting to membrane,0.38016905965263836,False,1,47,2,1708,ENSG00000010810,FYN
GO:BP,GO:0009438,methylglyoxal metabolic process,0.38016905965263836,False,1,47,2,1708,ENSG00000111669,TPI1
GO:BP,GO:0042743,hydrogen peroxide metabolic process,0.38016905965263836,False,1,47,2,1708,ENSG00000010810,FYN
GO:BP,GO:0060080,inhibitory postsynaptic potential,0.38016905965263836,False,1,47,2,1708,ENSG00000120903,CHRNA2
GO:BP,GO:0060046,regulation of acrosome reaction,0.38016905965263836,False,1,47,2,1708,ENSG00000122986,HVCN1
GO:BP,GO:1903232,melanosome assembly,0.38016905965263836,False,1,47,2,1708,ENSG00000157823,AP3S2
GO:BP,GO:1900153,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",0.38016905965263836,False,1,47,2,1708,ENSG00000100354,TNRC6B
GO:BP,GO:0035654,"clathrin-coated vesicle cargo loading, AP-3-mediated",0.38016905965263836,False,1,47,2,1708,ENSG00000157823,AP3S2
GO:BP,GO:0035652,clathrin-coated vesicle cargo loading,0.38016905965263836,False,1,47,2,1708,ENSG00000157823,AP3S2
GO:BP,GO:0060382,regulation of DNA strand elongation,0.38016905965263836,False,1,47,2,1708,ENSG00000169592,INO80E
GO:BP,GO:0060322,head development,0.38016905965263836,False,4,47,52,1708,ENSG00000128891 ENSG00000010810 ENSG00000155511 ENSG00000187266,CCDC32 FYN GRIA1 EPOR
GO:BP,GO:0040017,positive regulation of locomotion,0.38016905965263836,False,4,47,47,1708,ENSG00000103811 ENSG00000213654 ENSG00000155511 ENSG00000113070,CTSH GPSM3 GRIA1 HBEGF
GO:BP,GO:1903034,regulation of response to wounding,0.38016905965263836,False,2,47,14,1708,ENSG00000149131 ENSG00000113070,SERPING1 HBEGF
GO:BP,GO:1901679,nucleotide transmembrane transport,0.38016905965263836,False,1,47,2,1708,ENSG00000285982,ENSG00000285982
GO:BP,GO:0070142,synaptic vesicle budding,0.38016905965263836,False,1,47,2,1708,ENSG00000157823,AP3S2
GO:BP,GO:0035313,"wound healing, spreading of epidermal cells",0.38016905965263836,False,1,47,2,1708,ENSG00000113070,HBEGF
GO:BP,GO:1900449,regulation of glutamate receptor signaling pathway,0.38016905965263836,False,1,47,2,1708,ENSG00000010810,FYN
GO:BP,GO:0046166,glyceraldehyde-3-phosphate biosynthetic process,0.38016905965263836,False,1,47,2,1708,ENSG00000111669,TPI1
GO:BP,GO:0006098,pentose-phosphate shunt,0.38016905965263836,False,1,47,2,1708,ENSG00000171174,RBKS
GO:BP,GO:0035264,multicellular organism growth,0.38016905965263836,False,2,47,13,1708,ENSG00000007402 ENSG00000196182,CACNA2D2 STK40
GO:BP,GO:0002921,negative regulation of humoral immune response,0.38016905965263836,False,1,47,2,1708,ENSG00000149131,SERPING1
GO:BP,GO:0002920,regulation of humoral immune response,0.38016905965263836,False,1,47,2,1708,ENSG00000149131,SERPING1
GO:BP,GO:1904507,positive regulation of telomere maintenance in response to DNA damage,0.38016905965263836,False,1,47,2,1708,ENSG00000169592,INO80E
GO:BP,GO:1904505,regulation of telomere maintenance in response to DNA damage,0.38016905965263836,False,1,47,2,1708,ENSG00000169592,INO80E
GO:BP,GO:1903533,regulation of protein targeting,0.38016905965263836,False,1,47,2,1708,ENSG00000010810,FYN
GO:BP,GO:0046164,alcohol catabolic process,0.38016905965263836,False,1,47,2,1708,ENSG00000111669,TPI1
GO:BP,GO:0043247,telomere maintenance in response to DNA damage,0.38016905965263836,False,1,47,2,1708,ENSG00000169592,INO80E
GO:BP,GO:0045060,negative thymic T cell selection,0.38016905965263836,False,1,47,2,1708,ENSG00000115085,ZAP70
GO:BP,GO:0099536,synaptic signaling,0.38016905965263836,False,5,47,70,1708,ENSG00000131558 ENSG00000010810 ENSG00000007402 ENSG00000155511 ENSG00000120903,EXOC4 FYN CACNA2D2 GRIA1 CHRNA2
GO:BP,GO:0006892,post-Golgi vesicle-mediated transport,0.38016905965263836,False,2,47,11,1708,ENSG00000131558 ENSG00000157823,EXOC4 AP3S2
GO:BP,GO:0010226,response to lithium ion,0.38016905965263836,False,1,47,2,1708,ENSG00000155511,GRIA1
GO:BP,GO:0070588,calcium ion transmembrane transport,0.38016905965263836,False,3,47,30,1708,ENSG00000078795 ENSG00000010810 ENSG00000007402,PKD2L2 FYN CACNA2D2
GO:BP,GO:0071294,cellular response to zinc ion,0.38016905965263836,False,1,47,2,1708,ENSG00000122986,HVCN1
GO:BP,GO:0043129,surfactant homeostasis,0.38016905965263836,False,1,47,2,1708,ENSG00000103811,CTSH
GO:BP,GO:0008360,regulation of cell shape,0.38016905965263836,False,2,47,12,1708,ENSG00000010810 ENSG00000023902,FYN PLEKHO1
GO:BP,GO:0048339,paraxial mesoderm development,0.38016905965263836,False,1,47,2,1708,ENSG00000131558,EXOC4
GO:BP,GO:0051547,regulation of keratinocyte migration,0.38016905965263836,False,1,47,2,1708,ENSG00000113070,HBEGF
GO:BP,GO:0099022,vesicle tethering,0.38016905965263836,False,1,47,2,1708,ENSG00000131558,EXOC4
GO:BP,GO:1900017,positive regulation of cytokine production involved in inflammatory response,0.38016905965263836,False,1,47,2,1708,ENSG00000213654,GPSM3
GO:BP,GO:0098655,monoatomic cation transmembrane transport,0.38016905965263836,False,5,47,68,1708,ENSG00000162753 ENSG00000078795 ENSG00000010810 ENSG00000007402 ENSG00000122986,SLC9C2 PKD2L2 FYN CACNA2D2 HVCN1
GO:BP,GO:2000377,regulation of reactive oxygen species metabolic process,0.38016905965263836,False,2,47,12,1708,ENSG00000010810 ENSG00000122986,FYN HVCN1
GO:BP,GO:0038026,reelin-mediated signaling pathway,0.38016905965263836,False,1,47,2,1708,ENSG00000010810,FYN
GO:MF,GO:0008092,cytoskeletal protein binding,0.38411458507382495,False,4,47,91,1708,ENSG00000066084 ENSG00000010810 ENSG00000155511 ENSG00000237649,DIP2B FYN GRIA1 KIFC1
GO:MF,GO:0000166,nucleotide binding,0.38411458507382495,False,7,47,184,1708,ENSG00000010810 ENSG00000112659 ENSG00000237649 ENSG00000178093 ENSG00000196182 ENSG00000115085 ENSG00000171174,FYN CUL9 KIFC1 TSSK6 STK40 ZAP70 RBKS
GO:MF,GO:0140677,molecular function activator activity,0.38411458507382495,False,4,47,91,1708,ENSG00000010810 ENSG00000103811 ENSG00000035499 ENSG00000113070,FYN CTSH DEPDC1B HBEGF
GO:MF,GO:0016835,carbon-oxygen lyase activity,0.3844454612755455,False,1,47,10,1708,ENSG00000111669,TPI1
GO:MF,GO:1901265,nucleoside phosphate binding,0.3844454612755455,False,7,47,185,1708,ENSG00000010810 ENSG00000112659 ENSG00000237649 ENSG00000178093 ENSG00000196182 ENSG00000115085 ENSG00000171174,FYN CUL9 KIFC1 TSSK6 STK40 ZAP70 RBKS
GO:MF,GO:0051219,phosphoprotein binding,0.3844454612755455,False,1,47,10,1708,ENSG00000115085,ZAP70
GO:MF,GO:0004197,cysteine-type endopeptidase activity,0.3844454612755455,False,1,47,10,1708,ENSG00000103811,CTSH
GO:BP,GO:0098657,import into cell,0.38958864100043505,False,5,47,77,1708,ENSG00000128891 ENSG00000162753 ENSG00000010810 ENSG00000155511 ENSG00000157823,CCDC32 SLC9C2 FYN GRIA1 AP3S2
GO:BP,GO:0031396,regulation of protein ubiquitination,0.38958864100043505,False,2,47,15,1708,ENSG00000010810 ENSG00000141002,FYN TCF25
GO:BP,GO:0099505,regulation of presynaptic membrane potential,0.38958864100043505,False,1,47,3,1708,ENSG00000155511,GRIA1
GO:BP,GO:0099514,synaptic vesicle cytoskeletal transport,0.38958864100043505,False,1,47,3,1708,ENSG00000157823,AP3S2
GO:BP,GO:0099517,synaptic vesicle transport along microtubule,0.38958864100043505,False,1,47,3,1708,ENSG00000157823,AP3S2
GO:BP,GO:0046697,decidualization,0.38958864100043505,False,1,47,3,1708,ENSG00000187266,EPOR
GO:BP,GO:0001919,regulation of receptor recycling,0.38958864100043505,False,1,47,3,1708,ENSG00000155511,GRIA1
GO:BP,GO:0014075,response to amine,0.38958864100043505,False,1,47,3,1708,ENSG00000155511,GRIA1
GO:BP,GO:0007612,learning,0.38958864100043505,False,2,47,15,1708,ENSG00000010810 ENSG00000155511,FYN GRIA1
GO:BP,GO:0010043,response to zinc ion,0.38958864100043505,False,1,47,3,1708,ENSG00000122986,HVCN1
GO:BP,GO:0006893,Golgi to plasma membrane transport,0.38958864100043505,False,1,47,3,1708,ENSG00000131558,EXOC4
GO:BP,GO:0006885,regulation of pH,0.38958864100043505,False,2,47,17,1708,ENSG00000162753 ENSG00000122986,SLC9C2 HVCN1
GO:BP,GO:0099565,"chemical synaptic transmission, postsynaptic",0.38958864100043505,False,2,47,15,1708,ENSG00000155511 ENSG00000120903,GRIA1 CHRNA2
GO:BP,GO:2000369,regulation of clathrin-dependent endocytosis,0.38958864100043505,False,1,47,3,1708,ENSG00000128891,CCDC32
GO:BP,GO:1990840,response to lectin,0.38958864100043505,False,1,47,3,1708,ENSG00000010810,FYN
GO:BP,GO:0035092,sperm DNA condensation,0.38958864100043505,False,1,47,3,1708,ENSG00000178093,TSSK6
GO:BP,GO:0061718,glucose catabolic process to pyruvate,0.38958864100043505,False,1,47,3,1708,ENSG00000111669,TPI1
GO:BP,GO:0045059,positive thymic T cell selection,0.38958864100043505,False,1,47,3,1708,ENSG00000115085,ZAP70
GO:BP,GO:0030323,respiratory tube development,0.38958864100043505,False,2,47,17,1708,ENSG00000103811 ENSG00000196182,CTSH STK40
GO:BP,GO:0042730,fibrinolysis,0.38958864100043505,False,1,47,3,1708,ENSG00000149131,SERPING1
GO:BP,GO:0006904,vesicle docking involved in exocytosis,0.38958864100043505,False,1,47,3,1708,ENSG00000131558,EXOC4
GO:BP,GO:0061621,canonical glycolysis,0.38958864100043505,False,1,47,3,1708,ENSG00000111669,TPI1
GO:BP,GO:0009612,response to mechanical stimulus,0.38958864100043505,False,2,47,15,1708,ENSG00000078795 ENSG00000010810,PKD2L2 FYN
GO:BP,GO:0071316,cellular response to nicotine,0.38958864100043505,False,1,47,3,1708,ENSG00000120903,CHRNA2
GO:BP,GO:0022616,DNA strand elongation,0.38958864100043505,False,1,47,3,1708,ENSG00000169592,INO80E
GO:BP,GO:1904491,protein localization to ciliary transition zone,0.38958864100043505,False,1,47,3,1708,ENSG00000168778,TCTN2
GO:BP,GO:0048753,pigment granule organization,0.38958864100043505,False,1,47,3,1708,ENSG00000157823,AP3S2
GO:BP,GO:0007018,microtubule-based movement,0.38958864100043505,False,3,47,37,1708,ENSG00000157823 ENSG00000237649 ENSG00000178093,AP3S2 KIFC1 TSSK6
GO:BP,GO:0006812,monoatomic cation transport,0.38958864100043505,False,5,47,85,1708,ENSG00000162753 ENSG00000078795 ENSG00000010810 ENSG00000007402 ENSG00000122986,SLC9C2 PKD2L2 FYN CACNA2D2 HVCN1
GO:BP,GO:0006796,phosphate-containing compound metabolic process,0.38958864100043505,False,8,47,163,1708,ENSG00000010810 ENSG00000221914 ENSG00000111669 ENSG00000178093 ENSG00000196182 ENSG00000147535 ENSG00000115085 ENSG00000171174,FYN PPP2R2A TPI1 TSSK6 STK40 PLPP5 ZAP70 RBKS
GO:BP,GO:1903427,negative regulation of reactive oxygen species biosynthetic process,0.38958864100043505,False,1,47,3,1708,ENSG00000010810,FYN
GO:BP,GO:0060078,regulation of postsynaptic membrane potential,0.38958864100043505,False,2,47,17,1708,ENSG00000155511 ENSG00000120903,GRIA1 CHRNA2
GO:BP,GO:0061620,glycolytic process through glucose-6-phosphate,0.38958864100043505,False,1,47,3,1708,ENSG00000111669,TPI1
GO:BP,GO:0007039,protein catabolic process in the vacuole,0.38958864100043505,False,1,47,3,1708,ENSG00000103811,CTSH
GO:BP,GO:0030324,lung development,0.38958864100043505,False,2,47,17,1708,ENSG00000103811 ENSG00000196182,CTSH STK40
GO:BP,GO:0090303,positive regulation of wound healing,0.38958864100043505,False,1,47,3,1708,ENSG00000113070,HBEGF
GO:BP,GO:0007216,G protein-coupled glutamate receptor signaling pathway,0.38958864100043505,False,1,47,3,1708,ENSG00000010810,FYN
GO:BP,GO:0072673,lamellipodium morphogenesis,0.38958864100043505,False,1,47,3,1708,ENSG00000023902,PLEKHO1
GO:BP,GO:0072593,reactive oxygen species metabolic process,0.38958864100043505,False,2,47,17,1708,ENSG00000010810 ENSG00000122986,FYN HVCN1
GO:BP,GO:0072344,rescue of stalled cytosolic ribosome,0.38958864100043505,False,1,47,3,1708,ENSG00000141002,TCF25
GO:BP,GO:0002429,immune response-activating cell surface receptor signaling pathway,0.38958864100043505,False,3,47,35,1708,ENSG00000010810 ENSG00000124557 ENSG00000115085,FYN BTN1A1 ZAP70
GO:BP,GO:0060079,excitatory postsynaptic potential,0.38958864100043505,False,2,47,15,1708,ENSG00000155511 ENSG00000120903,GRIA1 CHRNA2
GO:BP,GO:0002223,stimulatory C-type lectin receptor signaling pathway,0.38958864100043505,False,1,47,3,1708,ENSG00000010810,FYN
GO:BP,GO:0002431,Fc receptor mediated stimulatory signaling pathway,0.38958864100043505,False,1,47,3,1708,ENSG00000010810,FYN
GO:BP,GO:0035459,vesicle cargo loading,0.38958864100043505,False,1,47,3,1708,ENSG00000157823,AP3S2
GO:BP,GO:0036211,protein modification process,0.38958864100043505,False,9,47,185,1708,ENSG00000066084 ENSG00000010810 ENSG00000112659 ENSG00000141002 ENSG00000174579 ENSG00000221914 ENSG00000178093 ENSG00000196182 ENSG00000115085,DIP2B FYN CUL9 TCF25 MSL2 PPP2R2A TSSK6 STK40 ZAP70
GO:BP,GO:1902656,calcium ion import into cytosol,0.38958864100043505,False,1,47,3,1708,ENSG00000010810,FYN
GO:BP,GO:1900151,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",0.38958864100043505,False,1,47,3,1708,ENSG00000100354,TNRC6B
GO:BP,GO:0035278,miRNA-mediated gene silencing by inhibition of translation,0.38958864100043505,False,1,47,3,1708,ENSG00000100354,TNRC6B
GO:BP,GO:0003015,heart process,0.38958864100043505,False,2,47,17,1708,ENSG00000010810 ENSG00000113070,FYN HBEGF
GO:BP,GO:0006007,glucose catabolic process,0.38958864100043505,False,1,47,3,1708,ENSG00000111669,TPI1
GO:BP,GO:0003016,respiratory system process,0.38958864100043505,False,1,47,3,1708,ENSG00000196182,STK40
GO:BP,GO:1902600,proton transmembrane transport,0.38958864100043505,False,2,47,15,1708,ENSG00000162753 ENSG00000122986,SLC9C2 HVCN1
GO:BP,GO:1904645,response to amyloid-beta,0.38958864100043505,False,1,47,3,1708,ENSG00000010810,FYN
GO:BP,GO:1904646,cellular response to amyloid-beta,0.38958864100043505,False,1,47,3,1708,ENSG00000010810,FYN
GO:BP,GO:0034330,cell junction organization,0.38958864100043505,False,4,47,57,1708,ENSG00000173114 ENSG00000010810 ENSG00000007402 ENSG00000155511,LRRN3 FYN CACNA2D2 GRIA1
GO:BP,GO:0006793,phosphorus metabolic process,0.38958864100043505,False,8,47,163,1708,ENSG00000010810 ENSG00000221914 ENSG00000111669 ENSG00000178093 ENSG00000196182 ENSG00000147535 ENSG00000115085 ENSG00000171174,FYN PPP2R2A TPI1 TSSK6 STK40 PLPP5 ZAP70 RBKS
GO:BP,GO:0006740,NADPH regeneration,0.38958864100043505,False,1,47,3,1708,ENSG00000171174,RBKS
GO:BP,GO:0051156,glucose 6-phosphate metabolic process,0.38958864100043505,False,1,47,3,1708,ENSG00000171174,RBKS
GO:BP,GO:0051101,regulation of DNA binding,0.38958864100043505,False,1,47,3,1708,ENSG00000104885,DOT1L
GO:BP,GO:0098703,calcium ion import across plasma membrane,0.38958864100043505,False,1,47,3,1708,ENSG00000010810,FYN
GO:BP,GO:0016311,dephosphorylation,0.38958864100043505,False,2,47,16,1708,ENSG00000221914 ENSG00000147535,PPP2R2A PLPP5
GO:BP,GO:0097066,response to thyroid hormone,0.38958864100043505,False,1,47,3,1708,ENSG00000103811,CTSH
GO:BP,GO:0016052,carbohydrate catabolic process,0.38958864100043505,False,2,47,17,1708,ENSG00000111669 ENSG00000171174,TPI1 RBKS
GO:BP,GO:0001867,"complement activation, lectin pathway",0.38958864100043505,False,1,47,3,1708,ENSG00000149131,SERPING1
GO:BP,GO:0007416,synapse assembly,0.38958864100043505,False,2,47,17,1708,ENSG00000173114 ENSG00000155511,LRRN3 GRIA1
GO:BP,GO:0007289,spermatid nucleus differentiation,0.38958864100043505,False,1,47,3,1708,ENSG00000178093,TSSK6
GO:BP,GO:0048490,anterograde synaptic vesicle transport,0.38958864100043505,False,1,47,3,1708,ENSG00000157823,AP3S2
GO:BP,GO:0048520,positive regulation of behavior,0.38958864100043505,False,1,47,3,1708,ENSG00000155511,GRIA1
GO:BP,GO:1905475,regulation of protein localization to membrane,0.38958864100043505,False,2,47,16,1708,ENSG00000010810 ENSG00000007402,FYN CACNA2D2
GO:BP,GO:0038128,ERBB2 signaling pathway,0.38958864100043505,False,1,47,3,1708,ENSG00000113070,HBEGF
GO:BP,GO:0038096,Fc-gamma receptor signaling pathway involved in phagocytosis,0.38958864100043505,False,1,47,3,1708,ENSG00000010810,FYN
GO:BP,GO:0019751,polyol metabolic process,0.38958864100043505,False,1,47,3,1708,ENSG00000111669,TPI1
GO:BP,GO:0051650,establishment of vesicle localization,0.38958864100043505,False,2,47,17,1708,ENSG00000131558 ENSG00000157823,EXOC4 AP3S2
GO:BP,GO:0032438,melanosome organization,0.38958864100043505,False,1,47,3,1708,ENSG00000157823,AP3S2
GO:BP,GO:0032232,negative regulation of actin filament bundle assembly,0.38958864100043505,False,1,47,3,1708,ENSG00000158106,RHPN1
GO:BP,GO:1905146,lysosomal protein catabolic process,0.38958864100043505,False,1,47,3,1708,ENSG00000103811,CTSH
GO:BP,GO:1990858,cellular response to lectin,0.38958864100043505,False,1,47,3,1708,ENSG00000010810,FYN
GO:CC,GO:0031011,Ino80 complex,0.3914755094892631,False,1,47,2,1708,ENSG00000169592,INO80E
GO:CC,GO:0030666,endocytic vesicle membrane,0.3914755094892631,False,3,47,30,1708,ENSG00000122986 ENSG00000155511 ENSG00000113070,HVCN1 GRIA1 HBEGF
GO:CC,GO:0031906,late endosome lumen,0.3914755094892631,False,1,47,2,1708,ENSG00000103811,CTSH
GO:CC,GO:0097486,multivesicular body lumen,0.3914755094892631,False,1,47,2,1708,ENSG00000103811,CTSH
GO:CC,GO:0097208,alveolar lamellar body,0.3914755094892631,False,1,47,2,1708,ENSG00000103811,CTSH
GO:CC,GO:0035102,PRC1 complex,0.3914755094892631,False,1,47,2,1708,ENSG00000185619,PCGF3
GO:CC,GO:0035748,myelin sheath abaxonal region,0.3914755094892631,False,1,47,2,1708,ENSG00000131558,EXOC4
GO:CC,GO:0042599,lamellar body,0.3914755094892631,False,1,47,2,1708,ENSG00000103811,CTSH
GO:CC,GO:0042734,presynaptic membrane,0.3914755094892631,False,2,47,13,1708,ENSG00000007402 ENSG00000155511,CACNA2D2 GRIA1
GO:CC,GO:0032809,neuronal cell body membrane,0.3914755094892631,False,1,47,2,1708,ENSG00000155511,GRIA1
GO:CC,GO:0120111,neuron projection cytoplasm,0.3914755094892631,False,2,47,12,1708,ENSG00000120903 ENSG00000157823,CHRNA2 AP3S2
GO:CC,GO:0031256,leading edge membrane,0.3914755094892631,False,2,47,14,1708,ENSG00000155511 ENSG00000023902,GRIA1 PLEKHO1
GO:CC,GO:0044298,cell body membrane,0.3914755094892631,False,1,47,2,1708,ENSG00000155511,GRIA1
GO:CC,GO:0043005,neuron projection,0.4006264117699763,False,6,47,104,1708,ENSG00000131558 ENSG00000066084 ENSG00000010810 ENSG00000155511 ENSG00000120903 ENSG00000157823,EXOC4 DIP2B FYN GRIA1 CHRNA2 AP3S2
GO:CC,GO:0043204,perikaryon,0.4006264117699763,False,2,47,15,1708,ENSG00000066084 ENSG00000010810,DIP2B FYN
GO:CC,GO:0043235,receptor complex,0.4006264117699763,False,3,47,33,1708,ENSG00000155511 ENSG00000120903 ENSG00000115085,GRIA1 CHRNA2 ZAP70
GO:CC,GO:0030424,axon,0.4006264117699763,False,4,47,54,1708,ENSG00000131558 ENSG00000066084 ENSG00000155511 ENSG00000157823,EXOC4 DIP2B GRIA1 AP3S2
GO:BP,GO:0002250,adaptive immune response,0.4015703802941961,False,4,47,61,1708,ENSG00000010810 ENSG00000103811 ENSG00000149131 ENSG00000115085,FYN CTSH SERPING1 ZAP70
GO:BP,GO:0003013,circulatory system process,0.4015703802941961,False,3,47,38,1708,ENSG00000010810 ENSG00000149131 ENSG00000113070,FYN SERPING1 HBEGF
GO:BP,GO:0002768,immune response-regulating cell surface receptor signaling pathway,0.4015703802941961,False,3,47,38,1708,ENSG00000010810 ENSG00000124557 ENSG00000115085,FYN BTN1A1 ZAP70
GO:BP,GO:0002764,immune response-regulating signaling pathway,0.4015703802941961,False,4,47,61,1708,ENSG00000010810 ENSG00000103811 ENSG00000124557 ENSG00000115085,FYN CTSH BTN1A1 ZAP70
GO:CC,GO:0032591,dendritic spine membrane,0.40173817298654213,False,1,47,3,1708,ENSG00000155511,GRIA1
GO:CC,GO:0036038,MKS complex,0.40173817298654213,False,1,47,3,1708,ENSG00000168778,TCTN2
GO:CC,GO:0031904,endosome lumen,0.40173817298654213,False,1,47,3,1708,ENSG00000103811,CTSH
GO:CC,GO:0016020,membrane,0.40173817298654213,False,28,47,825,1708,ENSG00000173114 ENSG00000128891 ENSG00000131558 ENSG00000162753 ENSG00000197465 ENSG00000285982 ENSG00000078795 ENSG00000066084 ENSG00000166118 ENSG00000010810 ENSG00000007402 ENSG00000161652 ENSG00000082153 ENSG00000122986 ENSG00000213654 ENSG00000168631 ENSG00000155511 ENSG00000124557 ENSG00000023902 ENSG00000120903 ENSG00000187266 ENSG00000157823 ENSG00000237649 ENSG00000185619 ENSG00000113070 ENSG00000168778 ENSG00000147535 ENSG00000115085,LRRN3 CCDC32 EXOC4 SLC9C2 GYPE ENSG00000285982 PKD2L2 DIP2B SPATA19 FYN CACNA2D2 IZUMO2 BZW1 HVCN1 GPSM3 MUCL3 GRIA1 BTN1A1 PLEKHO1 CHRNA2 EPOR AP3S2 KIFC1 PCGF3 HBEGF TCTN2 PLPP5 ZAP70
GO:CC,GO:0042101,T cell receptor complex,0.40173817298654213,False,1,47,3,1708,ENSG00000115085,ZAP70
GO:CC,GO:0043198,dendritic shaft,0.40173817298654213,False,1,47,3,1708,ENSG00000155511,GRIA1
GO:CC,GO:0043209,myelin sheath,0.40173817298654213,False,1,47,3,1708,ENSG00000131558,EXOC4
GO:CC,GO:0097545,axonemal doublet microtubule,0.40173817298654213,False,1,47,3,1708,ENSG00000178093,TSSK6
GO:CC,GO:0097060,synaptic membrane,0.40173817298654213,False,3,47,36,1708,ENSG00000007402 ENSG00000155511 ENSG00000120903,CACNA2D2 GRIA1 CHRNA2
GO:CC,GO:0000159,protein phosphatase type 2A complex,0.40173817298654213,False,1,47,3,1708,ENSG00000221914,PPP2R2A
GO:CC,GO:0032281,AMPA glutamate receptor complex,0.40173817298654213,False,1,47,3,1708,ENSG00000155511,GRIA1
GO:CC,GO:0160110,axonemal microtubule doublet inner sheath,0.40173817298654213,False,1,47,3,1708,ENSG00000178093,TSSK6
GO:BP,GO:0060541,respiratory system development,0.4029042549247878,False,2,47,18,1708,ENSG00000103811 ENSG00000196182,CTSH STK40
GO:BP,GO:1903320,regulation of protein modification by small protein conjugation or removal,0.4029042549247878,False,2,47,18,1708,ENSG00000010810 ENSG00000141002,FYN TCF25
GO:BP,GO:1901873,regulation of post-translational protein modification,0.4029042549247878,False,2,47,18,1708,ENSG00000010810 ENSG00000141002,FYN TCF25
GO:BP,GO:0001667,ameboidal-type cell migration,0.4029042549247878,False,2,47,18,1708,ENSG00000103811 ENSG00000113070,CTSH HBEGF
GO:MF,GO:0008238,exopeptidase activity,0.40648011803619344,False,1,47,11,1708,ENSG00000103811,CTSH
GO:MF,GO:0044325,transmembrane transporter binding,0.40648011803619344,False,1,47,11,1708,ENSG00000010810,FYN
GO:MF,GO:0016279,protein-lysine N-methyltransferase activity,0.40648011803619344,False,1,47,11,1708,ENSG00000104885,DOT1L
GO:MF,GO:0016278,lysine N-methyltransferase activity,0.40648011803619344,False,1,47,11,1708,ENSG00000104885,DOT1L
GO:MF,GO:0003777,microtubule motor activity,0.40648011803619344,False,1,47,11,1708,ENSG00000237649,KIFC1
GO:MF,GO:0042802,identical protein binding,0.4075171131513205,False,7,47,191,1708,ENSG00000153406 ENSG00000010810 ENSG00000122986 ENSG00000155511 ENSG00000187266 ENSG00000111669 ENSG00000171174,NMRAL1 FYN HVCN1 GRIA1 EPOR TPI1 RBKS
GO:CC,GO:0098797,plasma membrane protein complex,0.4106599936464829,False,4,47,61,1708,ENSG00000007402 ENSG00000155511 ENSG00000120903 ENSG00000115085,CACNA2D2 GRIA1 CHRNA2 ZAP70
GO:BP,GO:0048278,vesicle docking,0.41512602720169994,False,1,47,4,1708,ENSG00000131558,EXOC4
GO:BP,GO:0048013,ephrin receptor signaling pathway,0.41512602720169994,False,1,47,4,1708,ENSG00000010810,FYN
GO:BP,GO:0016567,protein ubiquitination,0.41512602720169994,False,4,47,63,1708,ENSG00000010810 ENSG00000112659 ENSG00000141002 ENSG00000174579,FYN CUL9 TCF25 MSL2
GO:BP,GO:0038094,Fc-gamma receptor signaling pathway,0.41512602720169994,False,1,47,4,1708,ENSG00000010810,FYN
GO:BP,GO:0046839,phospholipid dephosphorylation,0.41512602720169994,False,1,47,4,1708,ENSG00000147535,PLPP5
GO:BP,GO:0001893,maternal placenta development,0.41512602720169994,False,1,47,4,1708,ENSG00000187266,EPOR
