source,term_id,term_name,fdr,significant,intersection_size,query_size,term_size,background_size,genes,gene_symbols
GO:BP,GO:0006513,protein monoubiquitination,0.46563189993972376,False,1,111,4,3629,ENSG00000174579,MSL2
GO:BP,GO:0006812,monoatomic cation transport,0.46563189993972376,False,5,111,85,3629,ENSG00000162753 ENSG00000078795 ENSG00000010810 ENSG00000007402 ENSG00000122986,SLC9C2 PKD2L2 FYN CACNA2D2 HVCN1
GO:BP,GO:0038094,Fc-gamma receptor signaling pathway,0.46563189993972376,False,1,111,4,3629,ENSG00000010810,FYN
GO:BP,GO:0036211,protein modification process,0.46563189993972376,False,9,111,185,3629,ENSG00000066084 ENSG00000010810 ENSG00000112659 ENSG00000141002 ENSG00000174579 ENSG00000221914 ENSG00000178093 ENSG00000196182 ENSG00000115085,DIP2B FYN CUL9 TCF25 MSL2 PPP2R2A TSSK6 STK40 ZAP70
GO:BP,GO:0060135,maternal process involved in female pregnancy,0.46563189993972376,False,1,111,4,3629,ENSG00000187266,EPOR
GO:BP,GO:0071467,cellular response to pH,0.46563189993972376,False,1,111,4,3629,ENSG00000122986,HVCN1
GO:BP,GO:1990090,cellular response to nerve growth factor stimulus,0.46563189993972376,False,1,111,4,3629,ENSG00000155511,GRIA1
GO:BP,GO:1990089,response to nerve growth factor,0.46563189993972376,False,1,111,4,3629,ENSG00000155511,GRIA1
GO:BP,GO:0048278,vesicle docking,0.46563189993972376,False,1,111,4,3629,ENSG00000131558,EXOC4
GO:BP,GO:0000289,nuclear-transcribed mRNA poly(A) tail shortening,0.46563189993972376,False,1,111,4,3629,ENSG00000100354,TNRC6B
GO:BP,GO:0046633,alpha-beta T cell proliferation,0.46563189993972376,False,1,111,4,3629,ENSG00000115085,ZAP70
GO:BP,GO:0001893,maternal placenta development,0.46563189993972376,False,1,111,4,3629,ENSG00000187266,EPOR
GO:BP,GO:0051648,vesicle localization,0.46563189993972376,False,2,111,19,3629,ENSG00000131558 ENSG00000157823,EXOC4 AP3S2
GO:BP,GO:0046641,positive regulation of alpha-beta T cell proliferation,0.46563189993972376,False,1,111,4,3629,ENSG00000115085,ZAP70
GO:BP,GO:0099633,protein localization to postsynaptic specialization membrane,0.46563189993972376,False,1,111,4,3629,ENSG00000007402,CACNA2D2
GO:BP,GO:0099645,neurotransmitter receptor localization to postsynaptic specialization membrane,0.46563189993972376,False,1,111,4,3629,ENSG00000007402,CACNA2D2
GO:BP,GO:0046184,aldehyde biosynthetic process,0.46563189993972376,False,1,111,4,3629,ENSG00000111669,TPI1
GO:BP,GO:1902176,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,0.46563189993972376,False,1,111,4,3629,ENSG00000010810,FYN
GO:BP,GO:0002182,cytoplasmic translational elongation,0.46563189993972376,False,1,111,4,3629,ENSG00000141002,TCF25
GO:BP,GO:0002250,adaptive immune response,0.46563189993972376,False,4,111,61,3629,ENSG00000010810 ENSG00000103811 ENSG00000149131 ENSG00000115085,FYN CTSH SERPING1 ZAP70
GO:BP,GO:0019722,calcium-mediated signaling,0.46563189993972376,False,2,111,19,3629,ENSG00000155511 ENSG00000115085,GRIA1 ZAP70
GO:BP,GO:0140719,constitutive heterochromatin formation,0.46563189993972376,False,1,111,4,3629,ENSG00000104885,DOT1L
GO:BP,GO:0003013,circulatory system process,0.46563189993972376,False,3,111,38,3629,ENSG00000010810 ENSG00000149131 ENSG00000113070,FYN SERPING1 HBEGF
GO:BP,GO:0007271,"synaptic transmission, cholinergic",0.46563189993972376,False,1,111,4,3629,ENSG00000120903,CHRNA2
GO:BP,GO:0098696,regulation of neurotransmitter receptor localization to postsynaptic specialization membrane,0.46563189993972376,False,1,111,4,3629,ENSG00000007402,CACNA2D2
GO:BP,GO:0002764,immune response-regulating signaling pathway,0.46563189993972376,False,4,111,61,3629,ENSG00000010810 ENSG00000103811 ENSG00000124557 ENSG00000115085,FYN CTSH BTN1A1 ZAP70
GO:BP,GO:0006091,generation of precursor metabolites and energy,0.46563189993972376,False,3,111,39,3629,ENSG00000111669 ENSG00000196182 ENSG00000171174,TPI1 STK40 RBKS
GO:BP,GO:0051668,localization within membrane,0.46563189993972376,False,4,111,61,3629,ENSG00000131558 ENSG00000285486 ENSG00000010810 ENSG00000007402,EXOC4 ENSG00000285486 FYN CACNA2D2
GO:BP,GO:1901739,regulation of myoblast fusion,0.46563189993972376,False,1,111,4,3629,ENSG00000023902,PLEKHO1
GO:BP,GO:0046677,response to antibiotic,0.46563189993972376,False,1,111,4,3629,ENSG00000155511,GRIA1
GO:BP,GO:0048013,ephrin receptor signaling pathway,0.46563189993972376,False,1,111,4,3629,ENSG00000010810,FYN
GO:BP,GO:1903320,regulation of protein modification by small protein conjugation or removal,0.46563189993972376,False,2,111,18,3629,ENSG00000010810 ENSG00000141002,FYN TCF25
GO:BP,GO:0046839,phospholipid dephosphorylation,0.46563189993972376,False,1,111,4,3629,ENSG00000147535,PLPP5
GO:BP,GO:0001667,ameboidal-type cell migration,0.46563189993972376,False,2,111,18,3629,ENSG00000103811 ENSG00000113070,CTSH HBEGF
GO:BP,GO:0046640,regulation of alpha-beta T cell proliferation,0.46563189993972376,False,1,111,4,3629,ENSG00000115085,ZAP70
GO:BP,GO:1901873,regulation of post-translational protein modification,0.46563189993972376,False,2,111,18,3629,ENSG00000010810 ENSG00000141002,FYN TCF25
GO:MF,GO:0008092,cytoskeletal protein binding,0.4702570933329692,False,4,111,91,3629,ENSG00000066084 ENSG00000010810 ENSG00000155511 ENSG00000237649,DIP2B FYN GRIA1 KIFC1
GO:MF,GO:0140677,molecular function activator activity,0.4702570933329692,False,4,111,91,3629,ENSG00000010810 ENSG00000103811 ENSG00000035499 ENSG00000113070,FYN CTSH DEPDC1B HBEGF
GO:MF,GO:0004866,endopeptidase inhibitor activity,0.4762415269598664,False,1,111,12,3629,ENSG00000149131,SERPING1
GO:MF,GO:0042054,histone methyltransferase activity,0.4762415269598664,False,1,111,12,3629,ENSG00000104885,DOT1L
GO:MF,GO:0008083,growth factor activity,0.4762415269598664,False,1,111,12,3629,ENSG00000113070,HBEGF
GO:CC,GO:0043005,neuron projection,0.48161184470655166,False,6,111,104,3629,ENSG00000131558 ENSG00000066084 ENSG00000010810 ENSG00000155511 ENSG00000120903 ENSG00000157823,EXOC4 DIP2B FYN GRIA1 CHRNA2 AP3S2
GO:CC,GO:0097060,synaptic membrane,0.48161184470655166,False,3,111,36,3629,ENSG00000007402 ENSG00000155511 ENSG00000120903,CACNA2D2 GRIA1 CHRNA2
GO:BP,GO:0006816,calcium ion transport,0.48358015791073716,False,3,111,40,3629,ENSG00000078795 ENSG00000010810 ENSG00000007402,PKD2L2 FYN CACNA2D2
GO:BP,GO:0006793,phosphorus metabolic process,0.4859297678582481,False,8,111,163,3629,ENSG00000010810 ENSG00000221914 ENSG00000111669 ENSG00000178093 ENSG00000196182 ENSG00000147535 ENSG00000115085 ENSG00000171174,FYN PPP2R2A TPI1 TSSK6 STK40 PLPP5 ZAP70 RBKS
GO:BP,GO:0006796,phosphate-containing compound metabolic process,0.4859297678582481,False,8,111,163,3629,ENSG00000010810 ENSG00000221914 ENSG00000111669 ENSG00000178093 ENSG00000196182 ENSG00000147535 ENSG00000115085 ENSG00000171174,FYN PPP2R2A TPI1 TSSK6 STK40 PLPP5 ZAP70 RBKS
GO:BP,GO:0046496,nicotinamide nucleotide metabolic process,0.4859297678582481,False,2,111,20,3629,ENSG00000111669 ENSG00000171174,TPI1 RBKS
GO:BP,GO:0016567,protein ubiquitination,0.49076265186413254,False,4,111,63,3629,ENSG00000010810 ENSG00000112659 ENSG00000141002 ENSG00000174579,FYN CUL9 TCF25 MSL2
GO:BP,GO:0050777,negative regulation of immune response,0.4925604616507189,False,2,111,22,3629,ENSG00000010810 ENSG00000149131,FYN SERPING1
GO:BP,GO:0046622,positive regulation of organ growth,0.4925604616507189,False,1,111,5,3629,ENSG00000007402,CACNA2D2
GO:BP,GO:0048286,lung alveolus development,0.4925604616507189,False,1,111,5,3629,ENSG00000196182,STK40
GO:BP,GO:0046620,regulation of organ growth,0.4925604616507189,False,1,111,5,3629,ENSG00000007402,CACNA2D2
GO:BP,GO:0018394,peptidyl-lysine acetylation,0.4925604616507189,False,1,111,5,3629,ENSG00000066084,DIP2B
GO:BP,GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,0.4925604616507189,False,1,111,5,3629,ENSG00000010810,FYN
GO:BP,GO:0050807,regulation of synapse organization,0.4925604616507189,False,2,111,21,3629,ENSG00000173114 ENSG00000010810,LRRN3 FYN
GO:BP,GO:0050795,regulation of behavior,0.4925604616507189,False,1,111,5,3629,ENSG00000155511,GRIA1
GO:BP,GO:0002534,cytokine production involved in inflammatory response,0.4925604616507189,False,1,111,5,3629,ENSG00000213654,GPSM3
GO:BP,GO:0045927,positive regulation of growth,0.4925604616507189,False,2,111,22,3629,ENSG00000007402 ENSG00000113070,CACNA2D2 HBEGF
GO:BP,GO:0019320,hexose catabolic process,0.4925604616507189,False,1,111,5,3629,ENSG00000111669,TPI1
GO:BP,GO:1900015,regulation of cytokine production involved in inflammatory response,0.4925604616507189,False,1,111,5,3629,ENSG00000213654,GPSM3
GO:BP,GO:0050803,regulation of synapse structure or activity,0.4925604616507189,False,2,111,22,3629,ENSG00000173114 ENSG00000010810,LRRN3 FYN
GO:BP,GO:0051246,regulation of protein metabolic process,0.4925604616507189,False,6,111,116,3629,ENSG00000066084 ENSG00000100354 ENSG00000010810 ENSG00000103811 ENSG00000082153 ENSG00000141002,DIP2B TNRC6B FYN CTSH BZW1 TCF25
GO:BP,GO:0140056,organelle localization by membrane tethering,0.4925604616507189,False,1,111,5,3629,ENSG00000131558,EXOC4
GO:BP,GO:0021510,spinal cord development,0.4925604616507189,False,1,111,5,3629,ENSG00000155511,GRIA1
GO:BP,GO:0044042,glucan metabolic process,0.4925604616507189,False,1,111,5,3629,ENSG00000196182,STK40
GO:BP,GO:0051492,regulation of stress fiber assembly,0.4925604616507189,False,1,111,5,3629,ENSG00000158106,RHPN1
GO:BP,GO:0042181,ketone biosynthetic process,0.4925604616507189,False,1,111,5,3629,ENSG00000111669,TPI1
GO:BP,GO:0040014,regulation of multicellular organism growth,0.4925604616507189,False,1,111,5,3629,ENSG00000007402,CACNA2D2
GO:BP,GO:0060326,cell chemotaxis,0.4925604616507189,False,2,111,21,3629,ENSG00000213654 ENSG00000113070,GPSM3 HBEGF
GO:BP,GO:0052547,regulation of peptidase activity,0.4925604616507189,False,1,111,5,3629,ENSG00000103811,CTSH
GO:BP,GO:0022604,regulation of cell morphogenesis,0.4925604616507189,False,2,111,22,3629,ENSG00000010810 ENSG00000023902,FYN PLEKHO1
GO:BP,GO:0022406,membrane docking,0.4925604616507189,False,1,111,5,3629,ENSG00000131558,EXOC4
GO:BP,GO:0044319,"wound healing, spreading of cells",0.4925604616507189,False,1,111,5,3629,ENSG00000113070,HBEGF
GO:BP,GO:0044057,regulation of system process,0.4925604616507189,False,3,111,42,3629,ENSG00000155511 ENSG00000120903 ENSG00000113070,GRIA1 CHRNA2 HBEGF
GO:BP,GO:0005977,glycogen metabolic process,0.4925604616507189,False,1,111,5,3629,ENSG00000196182,STK40
GO:BP,GO:0031638,zymogen activation,0.4925604616507189,False,1,111,5,3629,ENSG00000103811,CTSH
GO:BP,GO:0034765,regulation of monoatomic ion transmembrane transport,0.4925604616507189,False,2,111,21,3629,ENSG00000010810 ENSG00000155511,FYN GRIA1
GO:BP,GO:0036120,cellular response to platelet-derived growth factor stimulus,0.4925604616507189,False,1,111,5,3629,ENSG00000010810,FYN
GO:BP,GO:0031648,protein destabilization,0.4925604616507189,False,1,111,5,3629,ENSG00000103811,CTSH
GO:BP,GO:0071806,protein transmembrane transport,0.4925604616507189,False,1,111,5,3629,ENSG00000131558,EXOC4
GO:BP,GO:0090505,epiboly involved in wound healing,0.4925604616507189,False,1,111,5,3629,ENSG00000113070,HBEGF
GO:BP,GO:0090504,epiboly,0.4925604616507189,False,1,111,5,3629,ENSG00000113070,HBEGF
GO:BP,GO:0048266,behavioral response to pain,0.4925604616507189,False,1,111,5,3629,ENSG00000155511,GRIA1
GO:BP,GO:0048640,negative regulation of developmental growth,0.4925604616507189,False,1,111,5,3629,ENSG00000066084,DIP2B
GO:BP,GO:0072524,pyridine-containing compound metabolic process,0.4925604616507189,False,2,111,21,3629,ENSG00000111669 ENSG00000171174,TPI1 RBKS
GO:BP,GO:0090150,establishment of protein localization to membrane,0.4925604616507189,False,2,111,21,3629,ENSG00000285486 ENSG00000010810,ENSG00000285486 FYN
GO:BP,GO:0071359,cellular response to dsRNA,0.4925604616507189,False,1,111,5,3629,ENSG00000155511,GRIA1
GO:BP,GO:0006896,Golgi to vacuole transport,0.4925604616507189,False,1,111,5,3629,ENSG00000157823,AP3S2
GO:BP,GO:0006897,endocytosis,0.4925604616507189,False,4,111,66,3629,ENSG00000128891 ENSG00000010810 ENSG00000155511 ENSG00000157823,CCDC32 FYN GRIA1 AP3S2
GO:BP,GO:0072132,mesenchyme morphogenesis,0.4925604616507189,False,1,111,5,3629,ENSG00000131558,EXOC4
GO:BP,GO:0038093,Fc receptor signaling pathway,0.4925604616507189,False,1,111,5,3629,ENSG00000010810,FYN
GO:BP,GO:1902473,regulation of protein localization to synapse,0.4925604616507189,False,1,111,5,3629,ENSG00000007402,CACNA2D2
GO:BP,GO:0048638,regulation of developmental growth,0.4925604616507189,False,2,111,21,3629,ENSG00000066084 ENSG00000007402,DIP2B CACNA2D2
GO:BP,GO:1903036,positive regulation of response to wounding,0.4925604616507189,False,1,111,5,3629,ENSG00000113070,HBEGF
GO:BP,GO:1902683,regulation of receptor localization to synapse,0.4925604616507189,False,1,111,5,3629,ENSG00000007402,CACNA2D2
GO:MF,GO:0030414,peptidase inhibitor activity,0.4982080378326393,False,1,111,13,3629,ENSG00000149131,SERPING1
GO:MF,GO:0019888,protein phosphatase regulator activity,0.4982080378326393,False,1,111,13,3629,ENSG00000221914,PPP2R2A
GO:MF,GO:0000166,nucleotide binding,0.4982080378326393,False,7,111,184,3629,ENSG00000010810 ENSG00000112659 ENSG00000237649 ENSG00000178093 ENSG00000196182 ENSG00000115085 ENSG00000171174,FYN CUL9 KIFC1 TSSK6 STK40 ZAP70 RBKS
GO:MF,GO:0046943,carboxylic acid transmembrane transporter activity,0.4982080378326393,False,1,111,13,3629,ENSG00000155511,GRIA1
GO:MF,GO:1901265,nucleoside phosphate binding,0.5014253583398788,False,7,111,185,3629,ENSG00000010810 ENSG00000112659 ENSG00000237649 ENSG00000178093 ENSG00000196182 ENSG00000115085 ENSG00000171174,FYN CUL9 KIFC1 TSSK6 STK40 ZAP70 RBKS
GO:BP,GO:0019226,transmission of nerve impulse,0.5028428249554837,False,1,111,6,3629,ENSG00000155511,GRIA1
GO:BP,GO:0050804,modulation of chemical synaptic transmission,0.5028428249554837,False,3,111,46,3629,ENSG00000010810 ENSG00000007402 ENSG00000155511,FYN CACNA2D2 GRIA1
GO:BP,GO:0030101,natural killer cell activation,0.5028428249554837,False,1,111,6,3629,ENSG00000010810,FYN
GO:BP,GO:0106027,neuron projection organization,0.5028428249554837,False,1,111,6,3629,ENSG00000010810,FYN
GO:BP,GO:0006468,protein phosphorylation,0.5028428249554837,False,4,111,69,3629,ENSG00000010810 ENSG00000178093 ENSG00000196182 ENSG00000115085,FYN TSSK6 STK40 ZAP70
GO:BP,GO:0007528,neuromuscular junction development,0.5028428249554837,False,1,111,6,3629,ENSG00000007402,CACNA2D2
GO:BP,GO:0007631,feeding behavior,0.5028428249554837,False,1,111,6,3629,ENSG00000010810,FYN
GO:BP,GO:0007616,long-term memory,0.5028428249554837,False,1,111,6,3629,ENSG00000155511,GRIA1
GO:BP,GO:0043412,macromolecule modification,0.5028428249554837,False,9,111,200,3629,ENSG00000066084 ENSG00000010810 ENSG00000112659 ENSG00000141002 ENSG00000174579 ENSG00000221914 ENSG00000178093 ENSG00000196182 ENSG00000115085,DIP2B FYN CUL9 TCF25 MSL2 PPP2R2A TSSK6 STK40 ZAP70
GO:BP,GO:0030335,positive regulation of cell migration,0.5028428249554837,False,3,111,44,3629,ENSG00000103811 ENSG00000213654 ENSG00000113070,CTSH GPSM3 HBEGF
GO:BP,GO:0060292,long-term synaptic depression,0.5028428249554837,False,1,111,6,3629,ENSG00000155511,GRIA1
GO:BP,GO:0030001,metal ion transport,0.5028428249554837,False,4,111,70,3629,ENSG00000162753 ENSG00000078795 ENSG00000010810 ENSG00000007402,SLC9C2 PKD2L2 FYN CACNA2D2
GO:BP,GO:0031348,negative regulation of defense response,0.5028428249554837,False,2,111,24,3629,ENSG00000010810 ENSG00000149131,FYN SERPING1
GO:BP,GO:0061512,protein localization to cilium,0.5028428249554837,False,1,111,6,3629,ENSG00000168778,TCTN2
GO:BP,GO:0097581,lamellipodium organization,0.5028428249554837,False,1,111,6,3629,ENSG00000023902,PLEKHO1
GO:BP,GO:0098815,modulation of excitatory postsynaptic potential,0.5028428249554837,False,1,111,6,3629,ENSG00000155511,GRIA1
GO:BP,GO:0035249,"synaptic transmission, glutamatergic",0.5028428249554837,False,1,111,6,3629,ENSG00000155511,GRIA1
GO:BP,GO:0032446,protein modification by small protein conjugation,0.5028428249554837,False,4,111,70,3629,ENSG00000010810 ENSG00000112659 ENSG00000141002 ENSG00000174579,FYN CUL9 TCF25 MSL2
GO:BP,GO:0006898,receptor-mediated endocytosis,0.5028428249554837,False,2,111,23,3629,ENSG00000128891 ENSG00000155511,CCDC32 GRIA1
GO:BP,GO:0006903,vesicle targeting,0.5028428249554837,False,1,111,6,3629,ENSG00000131558,EXOC4
GO:BP,GO:0032355,response to estradiol,0.5028428249554837,False,1,111,6,3629,ENSG00000155511,GRIA1
GO:BP,GO:0007274,neuromuscular synaptic transmission,0.5028428249554837,False,1,111,6,3629,ENSG00000120903,CHRNA2
GO:BP,GO:0097061,dendritic spine organization,0.5028428249554837,False,1,111,6,3629,ENSG00000010810,FYN
GO:BP,GO:0007166,cell surface receptor signaling pathway,0.5028428249554837,False,10,111,231,3629,ENSG00000010810 ENSG00000155511 ENSG00000035499 ENSG00000124557 ENSG00000120903 ENSG00000104885 ENSG00000187266 ENSG00000113070 ENSG00000168778 ENSG00000115085,FYN GRIA1 DEPDC1B BTN1A1 CHRNA2 DOT1L EPOR HBEGF TCTN2 ZAP70
GO:BP,GO:0006412,translation,0.5028428249554837,False,4,111,68,3629,ENSG00000100354 ENSG00000082153 ENSG00000287279 ENSG00000141002,TNRC6B BZW1 ENSG00000287279 TCF25
GO:BP,GO:0030195,negative regulation of blood coagulation,0.5028428249554837,False,1,111,6,3629,ENSG00000149131,SERPING1
GO:BP,GO:0006112,energy reserve metabolic process,0.5028428249554837,False,1,111,6,3629,ENSG00000196182,STK40
GO:BP,GO:0008089,anterograde axonal transport,0.5028428249554837,False,1,111,6,3629,ENSG00000157823,AP3S2
GO:BP,GO:0005996,monosaccharide metabolic process,0.5028428249554837,False,2,111,23,3629,ENSG00000111669 ENSG00000171174,TPI1 RBKS
GO:BP,GO:0009268,response to pH,0.5028428249554837,False,1,111,6,3629,ENSG00000122986,HVCN1
GO:BP,GO:0002253,activation of immune response,0.5028428249554837,False,4,111,69,3629,ENSG00000010810 ENSG00000124557 ENSG00000149131 ENSG00000115085,FYN BTN1A1 SERPING1 ZAP70
GO:BP,GO:0099177,regulation of trans-synaptic signaling,0.5028428249554837,False,3,111,46,3629,ENSG00000010810 ENSG00000007402 ENSG00000155511,FYN CACNA2D2 GRIA1
GO:BP,GO:0031295,T cell costimulation,0.5028428249554837,False,1,111,6,3629,ENSG00000010810,FYN
GO:BP,GO:0099518,vesicle cytoskeletal trafficking,0.5028428249554837,False,1,111,6,3629,ENSG00000157823,AP3S2
GO:BP,GO:0031294,lymphocyte costimulation,0.5028428249554837,False,1,111,6,3629,ENSG00000010810,FYN
GO:BP,GO:0062237,protein localization to postsynapse,0.5028428249554837,False,1,111,6,3629,ENSG00000007402,CACNA2D2
GO:BP,GO:0046685,response to arsenic-containing substance,0.5028428249554837,False,1,111,6,3629,ENSG00000155511,GRIA1
GO:BP,GO:0048265,response to pain,0.5028428249554837,False,1,111,6,3629,ENSG00000155511,GRIA1
GO:BP,GO:0047496,vesicle transport along microtubule,0.5028428249554837,False,1,111,6,3629,ENSG00000157823,AP3S2
GO:BP,GO:1903539,protein localization to postsynaptic membrane,0.5028428249554837,False,1,111,6,3629,ENSG00000007402,CACNA2D2
GO:BP,GO:1903008,organelle disassembly,0.5028428249554837,False,1,111,6,3629,ENSG00000141002,TCF25
GO:BP,GO:0048193,Golgi vesicle transport,0.5028428249554837,False,2,111,23,3629,ENSG00000131558 ENSG00000157823,EXOC4 AP3S2
GO:BP,GO:0006901,vesicle coating,0.5028428249554837,False,1,111,6,3629,ENSG00000157823,AP3S2
GO:BP,GO:0070509,calcium ion import,0.5028428249554837,False,1,111,6,3629,ENSG00000010810,FYN
GO:BP,GO:0050798,activated T cell proliferation,0.5028428249554837,False,1,111,6,3629,ENSG00000010810,FYN
GO:BP,GO:0045995,regulation of embryonic development,0.5028428249554837,False,1,111,6,3629,ENSG00000169592,INO80E
GO:BP,GO:0048661,positive regulation of smooth muscle cell proliferation,0.5028428249554837,False,1,111,6,3629,ENSG00000113070,HBEGF
GO:BP,GO:0050819,negative regulation of coagulation,0.5028428249554837,False,1,111,6,3629,ENSG00000149131,SERPING1
GO:BP,GO:1900047,negative regulation of hemostasis,0.5028428249554837,False,1,111,6,3629,ENSG00000149131,SERPING1
GO:BP,GO:0160307,protein biosynthetic process,0.5028428249554837,False,4,111,68,3629,ENSG00000100354 ENSG00000082153 ENSG00000287279 ENSG00000141002,TNRC6B BZW1 ENSG00000287279 TCF25
GO:BP,GO:0002532,production of molecular mediator involved in inflammatory response,0.5028428249554837,False,1,111,6,3629,ENSG00000213654,GPSM3
GO:BP,GO:0019233,sensory perception of pain,0.5028428249554837,False,1,111,6,3629,ENSG00000010810,FYN
GO:BP,GO:0014812,muscle cell migration,0.5028428249554837,False,1,111,6,3629,ENSG00000023902,PLEKHO1
GO:BP,GO:2000463,positive regulation of excitatory postsynaptic potential,0.5028428249554837,False,1,111,6,3629,ENSG00000155511,GRIA1
GO:BP,GO:2000147,positive regulation of cell motility,0.5028428249554837,False,3,111,46,3629,ENSG00000103811 ENSG00000213654 ENSG00000113070,CTSH GPSM3 HBEGF
GO:BP,GO:0050771,negative regulation of axonogenesis,0.5028428249554837,False,1,111,6,3629,ENSG00000066084,DIP2B
GO:BP,GO:1990806,ligand-gated ion channel signaling pathway,0.5028428249554837,False,1,111,6,3629,ENSG00000155511,GRIA1
GO:CC,GO:0000803,sex chromosome,0.5052840776344879,False,1,111,4,3629,ENSG00000185619,PCGF3
GO:CC,GO:0043025,neuronal cell body,0.5052840776344879,False,3,111,39,3629,ENSG00000066084 ENSG00000010810 ENSG00000155511,DIP2B FYN GRIA1
GO:CC,GO:0034703,cation channel complex,0.5052840776344879,False,2,111,19,3629,ENSG00000007402 ENSG00000120903,CACNA2D2 CHRNA2
GO:CC,GO:0098797,plasma membrane protein complex,0.5052840776344879,False,4,111,61,3629,ENSG00000007402 ENSG00000155511 ENSG00000120903 ENSG00000115085,CACNA2D2 GRIA1 CHRNA2 ZAP70
GO:CC,GO:0099092,"postsynaptic density, intracellular component",0.5052840776344879,False,1,111,4,3629,ENSG00000155511,GRIA1
GO:CC,GO:0005892,acetylcholine-gated channel complex,0.5052840776344879,False,1,111,4,3629,ENSG00000120903,CHRNA2
GO:CC,GO:0060170,ciliary membrane,0.5052840776344879,False,1,111,4,3629,ENSG00000168778,TCTN2
GO:CC,GO:0097038,perinuclear endoplasmic reticulum,0.5052840776344879,False,1,111,4,3629,ENSG00000010810,FYN
GO:MF,GO:0008170,N-methyltransferase activity,0.5082427382404356,False,1,111,14,3629,ENSG00000104885,DOT1L
GO:MF,GO:0008276,protein methyltransferase activity,0.5082427382404356,False,1,111,14,3629,ENSG00000104885,DOT1L
GO:MF,GO:0120544,polypeptide conformation or assembly isomerase activity,0.5082427382404356,False,1,111,14,3629,ENSG00000237649,KIFC1
GO:MF,GO:0061135,endopeptidase regulator activity,0.5082427382404356,False,1,111,14,3629,ENSG00000149131,SERPING1
GO:MF,GO:0030295,protein kinase activator activity,0.5082427382404356,False,1,111,14,3629,ENSG00000113070,HBEGF
GO:MF,GO:0003774,cytoskeletal motor activity,0.5082427382404356,False,1,111,14,3629,ENSG00000237649,KIFC1
GO:MF,GO:0019209,kinase activator activity,0.5082427382404356,False,1,111,14,3629,ENSG00000113070,HBEGF
GO:BP,GO:0030900,forebrain development,0.5089101564008806,False,2,111,25,3629,ENSG00000010810 ENSG00000155511,FYN GRIA1
GO:BP,GO:0051606,detection of stimulus,0.5089101564008806,False,2,111,26,3629,ENSG00000078795 ENSG00000010810,PKD2L2 FYN
GO:BP,GO:0110020,regulation of actomyosin structure organization,0.5089101564008806,False,1,111,7,3629,ENSG00000158106,RHPN1
GO:BP,GO:0120039,plasma membrane bounded cell projection morphogenesis,0.5089101564008806,False,3,111,48,3629,ENSG00000066084 ENSG00000010810 ENSG00000023902,DIP2B FYN PLEKHO1
GO:BP,GO:0010038,response to metal ion,0.5089101564008806,False,2,111,25,3629,ENSG00000122986 ENSG00000155511,HVCN1 GRIA1
GO:BP,GO:1904892,regulation of receptor signaling pathway via STAT,0.5089101564008806,False,1,111,7,3629,ENSG00000104885,DOT1L
GO:BP,GO:0000768,syncytium formation by plasma membrane fusion,0.5089101564008806,False,1,111,7,3629,ENSG00000023902,PLEKHO1
GO:BP,GO:0048858,cell projection morphogenesis,0.5089101564008806,False,3,111,50,3629,ENSG00000066084 ENSG00000010810 ENSG00000023902,DIP2B FYN PLEKHO1
GO:BP,GO:0048584,positive regulation of response to stimulus,0.5089101564008806,False,10,111,234,3629,ENSG00000169592 ENSG00000010810 ENSG00000103811 ENSG00000213654 ENSG00000155511 ENSG00000035499 ENSG00000124557 ENSG00000149131 ENSG00000113070 ENSG00000115085,INO80E FYN CTSH GPSM3 GRIA1 DEPDC1B BTN1A1 SERPING1 HBEGF ZAP70
GO:BP,GO:0033059,cellular pigmentation,0.5089101564008806,False,1,111,7,3629,ENSG00000157823,AP3S2
GO:BP,GO:0033077,T cell differentiation in thymus,0.5089101564008806,False,1,111,7,3629,ENSG00000115085,ZAP70
GO:BP,GO:0032231,regulation of actin filament bundle assembly,0.5089101564008806,False,1,111,7,3629,ENSG00000158106,RHPN1
GO:BP,GO:0072384,organelle transport along microtubule,0.5089101564008806,False,1,111,7,3629,ENSG00000157823,AP3S2
GO:BP,GO:0006900,vesicle budding from membrane,0.5089101564008806,False,1,111,7,3629,ENSG00000157823,AP3S2
GO:BP,GO:0006949,syncytium formation,0.5089101564008806,False,1,111,7,3629,ENSG00000023902,PLEKHO1
GO:BP,GO:0034762,regulation of transmembrane transport,0.5089101564008806,False,2,111,26,3629,ENSG00000010810 ENSG00000155511,FYN GRIA1
GO:BP,GO:0046425,regulation of receptor signaling pathway via JAK-STAT,0.5089101564008806,False,1,111,7,3629,ENSG00000104885,DOT1L
GO:BP,GO:0045862,positive regulation of proteolysis,0.5089101564008806,False,1,111,7,3629,ENSG00000103811,CTSH
GO:BP,GO:0002011,morphogenesis of an epithelial sheet,0.5089101564008806,False,1,111,7,3629,ENSG00000113070,HBEGF
GO:BP,GO:0050850,positive regulation of calcium-mediated signaling,0.5089101564008806,False,1,111,7,3629,ENSG00000115085,ZAP70
GO:BP,GO:0097479,synaptic vesicle localization,0.5089101564008806,False,1,111,7,3629,ENSG00000157823,AP3S2
GO:BP,GO:0031397,negative regulation of protein ubiquitination,0.5089101564008806,False,1,111,7,3629,ENSG00000010810,FYN
