source,term_id,term_name,fdr,significant,intersection_size,query_size,term_size,background_size,genes,gene_symbols
GO:BP,GO:0035303,regulation of dephosphorylation,0.3735434760258611,False,1,86,3,1708,ENSG00000070366,SMG6
GO:BP,GO:0038109,Kit signaling pathway,0.3735434760258611,False,1,86,3,1708,ENSG00000151422,FER
GO:BP,GO:0006907,pinocytosis,0.3735434760258611,False,1,86,3,1708,ENSG00000079691,CARMIL1
GO:BP,GO:0106074,aminoacyl-tRNA metabolism involved in translational fidelity,0.3735434760258611,False,1,86,3,1708,ENSG00000137411,VARS2
GO:BP,GO:0007039,protein catabolic process in the vacuole,0.3735434760258611,False,1,86,3,1708,ENSG00000103811,CTSH
GO:BP,GO:0007216,G protein-coupled glutamate receptor signaling pathway,0.3735434760258611,False,1,86,3,1708,ENSG00000010810,FYN
GO:BP,GO:0036005,response to macrophage colony-stimulating factor,0.3735434760258611,False,1,86,3,1708,ENSG00000151422,FER
GO:BP,GO:0035987,endodermal cell differentiation,0.3735434760258611,False,1,86,3,1708,ENSG00000130635,COL5A1
GO:BP,GO:2000278,regulation of DNA biosynthetic process,0.3735434760258611,False,1,86,3,1708,ENSG00000070366,SMG6
GO:BP,GO:2000377,regulation of reactive oxygen species metabolic process,0.3735434760258611,False,2,86,12,1708,ENSG00000122986 ENSG00000010810,HVCN1 FYN
GO:BP,GO:0051453,regulation of intracellular pH,0.3735434760258611,False,2,86,12,1708,ENSG00000122986 ENSG00000162753,HVCN1 SLC9C2
GO:BP,GO:0036215,response to stem cell factor,0.3735434760258611,False,1,86,3,1708,ENSG00000151422,FER
GO:BP,GO:0036006,cellular response to macrophage colony-stimulating factor stimulus,0.3735434760258611,False,1,86,3,1708,ENSG00000151422,FER
GO:BP,GO:0007056,spindle assembly involved in female meiosis,0.3735434760258611,False,1,86,3,1708,ENSG00000157456,CCNB2
GO:BP,GO:0036216,cellular response to stem cell factor stimulus,0.3735434760258611,False,1,86,3,1708,ENSG00000151422,FER
GO:BP,GO:0007167,enzyme-linked receptor protein signaling pathway,0.3735434760258611,False,6,86,70,1708,ENSG00000171310 ENSG00000103056 ENSG00000150630 ENSG00000151422 ENSG00000113070 ENSG00000010810,CHST11 SMPD3 VEGFC FER HBEGF FYN
GO:BP,GO:0007369,gastrulation,0.3735434760258611,False,2,86,13,1708,ENSG00000131558 ENSG00000130635,EXOC4 COL5A1
GO:BP,GO:0038128,ERBB2 signaling pathway,0.3735434760258611,False,1,86,3,1708,ENSG00000113070,HBEGF
GO:BP,GO:1990858,cellular response to lectin,0.3735434760258611,False,1,86,3,1708,ENSG00000010810,FYN
GO:BP,GO:0042551,neuron maturation,0.3735434760258611,False,1,86,3,1708,ENSG00000135298,ADGRB3
GO:BP,GO:0042692,muscle cell differentiation,0.3735434760258611,False,3,86,26,1708,ENSG00000023902 ENSG00000007402 ENSG00000135298,PLEKHO1 CACNA2D2 ADGRB3
GO:BP,GO:1990840,response to lectin,0.3735434760258611,False,1,86,3,1708,ENSG00000010810,FYN
GO:BP,GO:0009650,UV protection,0.3735434760258611,False,1,86,3,1708,ENSG00000168077,SCARA3
GO:BP,GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,0.3735434760258611,False,1,86,3,1708,ENSG00000079691,CARMIL1
GO:BP,GO:0008283,cell population proliferation,0.3735434760258611,False,13,86,182,1708,ENSG00000110497 ENSG00000171310 ENSG00000103811 ENSG00000103056 ENSG00000142599 ENSG00000124356 ENSG00000154822 ENSG00000150630 ENSG00000151422 ENSG00000113070 ENSG00000010810 ENSG00000232040 ENSG00000002822,AMBRA1 CHST11 CTSH SMPD3 RERE STAMBP PLCL2 VEGFC FER HBEGF FYN SCAND3 MAD1L1
GO:BP,GO:0008284,positive regulation of cell population proliferation,0.3735434760258611,False,7,86,84,1708,ENSG00000103811 ENSG00000103056 ENSG00000124356 ENSG00000150630 ENSG00000151422 ENSG00000113070 ENSG00000232040,CTSH SMPD3 STAMBP VEGFC FER HBEGF SCAND3
GO:BP,GO:0006450,regulation of translational fidelity,0.3735434760258611,False,1,86,3,1708,ENSG00000137411,VARS2
GO:BP,GO:0006893,Golgi to plasma membrane transport,0.3735434760258611,False,1,86,3,1708,ENSG00000131558,EXOC4
GO:BP,GO:0032228,"regulation of synaptic transmission, GABAergic",0.3735434760258611,False,1,86,3,1708,ENSG00000154822,PLCL2
GO:BP,GO:0032232,negative regulation of actin filament bundle assembly,0.3735434760258611,False,1,86,3,1708,ENSG00000158106,RHPN1
GO:BP,GO:0001706,endoderm formation,0.3735434760258611,False,1,86,3,1708,ENSG00000130635,COL5A1
GO:BP,GO:1902656,calcium ion import into cytosol,0.3735434760258611,False,1,86,3,1708,ENSG00000010810,FYN
GO:BP,GO:1902692,regulation of neuroblast proliferation,0.3735434760258611,False,1,86,3,1708,ENSG00000150630,VEGFC
GO:BP,GO:0016043,cellular component organization,0.3735434760258611,False,38,86,647,1708,ENSG00000120451 ENSG00000110497 ENSG00000089053 ENSG00000168778 ENSG00000161813 ENSG00000135454 ENSG00000157456 ENSG00000242498 ENSG00000149927 ENSG00000103056 ENSG00000204991 ENSG00000070366 ENSG00000178093 ENSG00000104885 ENSG00000023902 ENSG00000143614 ENSG00000159023 ENSG00000196182 ENSG00000142599 ENSG00000158019 ENSG00000163171 ENSG00000174579 ENSG00000007402 ENSG00000163635 ENSG00000185619 ENSG00000151422 ENSG00000113070 ENSG00000010810 ENSG00000079691 ENSG00000112659 ENSG00000135298 ENSG00000005483 ENSG00000131558 ENSG00000002822 ENSG00000176406 ENSG00000158106 ENSG00000147799 ENSG00000130635,SNX19 AMBRA1 ANAPC5 TCTN2 LARP4 B4GALNT1 CCNB2 ARPIN DOC2A SMPD3 SPIRE2 SMG6 TSSK6 DOT1L PLEKHO1 GATAD2B EPB41 STK40 RERE BABAM2 CDC42EP3 MSL2 CACNA2D2 ATXN7 PCGF3 FER HBEGF FYN CARMIL1 CUL9 ADGRB3 KMT2E EXOC4 MAD1L1 RIMS2 RHPN1 ARHGAP39 COL5A1
GO:BP,GO:0018108,peptidyl-tyrosine phosphorylation,0.3735434760258611,False,2,86,13,1708,ENSG00000151422 ENSG00000010810,FER FYN
GO:BP,GO:0018212,peptidyl-tyrosine modification,0.3735434760258611,False,2,86,13,1708,ENSG00000151422 ENSG00000010810,FER FYN
GO:BP,GO:1903504,regulation of mitotic spindle checkpoint,0.3735434760258611,False,1,86,3,1708,ENSG00000002822,MAD1L1
GO:BP,GO:1904645,response to amyloid-beta,0.3735434760258611,False,1,86,3,1708,ENSG00000010810,FYN
GO:BP,GO:0060429,epithelium development,0.3735434760258611,False,7,86,87,1708,ENSG00000110497 ENSG00000103811 ENSG00000181291 ENSG00000150630 ENSG00000151422 ENSG00000113070 ENSG00000130635,AMBRA1 CTSH TMEM132E VEGFC FER HBEGF COL5A1
GO:BP,GO:1904646,cellular response to amyloid-beta,0.3735434760258611,False,1,86,3,1708,ENSG00000010810,FYN
GO:BP,GO:0002335,mature B cell differentiation,0.3735434760258611,False,1,86,3,1708,ENSG00000154822,PLCL2
GO:BP,GO:0002279,mast cell activation involved in immune response,0.3735434760258611,False,1,86,3,1708,ENSG00000151422,FER
GO:BP,GO:1903427,negative regulation of reactive oxygen species biosynthetic process,0.3735434760258611,False,1,86,3,1708,ENSG00000010810,FYN
GO:BP,GO:0010043,response to zinc ion,0.3735434760258611,False,1,86,3,1708,ENSG00000122986,HVCN1
GO:BP,GO:1901632,regulation of synaptic vesicle membrane organization,0.3735434760258611,False,1,86,3,1708,ENSG00000149927,DOC2A
GO:BP,GO:0032885,regulation of polysaccharide biosynthetic process,0.3735434760258611,False,1,86,3,1708,ENSG00000103056,SMPD3
GO:BP,GO:0035092,sperm DNA condensation,0.3735434760258611,False,1,86,3,1708,ENSG00000178093,TSSK6
GO:BP,GO:0098655,monoatomic cation transmembrane transport,0.3735434760258611,False,6,86,68,1708,ENSG00000122986 ENSG00000162753 ENSG00000154822 ENSG00000007402 ENSG00000078795 ENSG00000010810,HVCN1 SLC9C2 PLCL2 CACNA2D2 PKD2L2 FYN
GO:BP,GO:0098739,import across plasma membrane,0.3735434760258611,False,2,86,12,1708,ENSG00000162753 ENSG00000010810,SLC9C2 FYN
GO:BP,GO:0098703,calcium ion import across plasma membrane,0.3735434760258611,False,1,86,3,1708,ENSG00000010810,FYN
GO:BP,GO:0002431,Fc receptor mediated stimulatory signaling pathway,0.3735434760258611,False,1,86,3,1708,ENSG00000010810,FYN
GO:BP,GO:0002768,immune response-regulating cell surface receptor signaling pathway,0.3735434760258611,False,4,86,38,1708,ENSG00000154822 ENSG00000151422 ENSG00000010810 ENSG00000124557,PLCL2 FER FYN BTN1A1
GO:BP,GO:0045766,positive regulation of angiogenesis,0.3735434760258611,False,2,86,12,1708,ENSG00000103811 ENSG00000150630,CTSH VEGFC
GO:BP,GO:1902745,positive regulation of lamellipodium organization,0.3735434760258611,False,1,86,3,1708,ENSG00000079691,CARMIL1
GO:BP,GO:0003016,respiratory system process,0.3735434760258611,False,1,86,3,1708,ENSG00000196182,STK40
GO:BP,GO:1903829,positive regulation of protein localization,0.3735434760258611,False,4,86,38,1708,ENSG00000159023 ENSG00000053438 ENSG00000150630 ENSG00000010810,EPB41 NNAT VEGFC FYN
GO:BP,GO:0006007,glucose catabolic process,0.3735434760258611,False,1,86,3,1708,ENSG00000111669,TPI1
GO:BP,GO:0006023,aminoglycan biosynthetic process,0.3735434760258611,False,1,86,3,1708,ENSG00000103056,SMPD3
GO:BP,GO:0002688,regulation of leukocyte chemotaxis,0.3735434760258611,False,2,86,12,1708,ENSG00000150630 ENSG00000213654,VEGFC GPSM3
GO:BP,GO:0003013,circulatory system process,0.3735434760258611,False,4,86,38,1708,ENSG00000149131 ENSG00000150630 ENSG00000113070 ENSG00000010810,SERPING1 VEGFC HBEGF FYN
GO:BP,GO:0046415,urate metabolic process,0.3735434760258611,False,1,86,3,1708,ENSG00000079691,CARMIL1
GO:BP,GO:0051496,positive regulation of stress fiber assembly,0.3735434760258611,False,1,86,3,1708,ENSG00000079691,CARMIL1
GO:BP,GO:1900087,positive regulation of G1/S transition of mitotic cell cycle,0.3735434760258611,False,1,86,3,1708,ENSG00000005483,KMT2E
GO:BP,GO:0040007,growth,0.3735434760258611,False,7,86,85,1708,ENSG00000171310 ENSG00000157456 ENSG00000103056 ENSG00000196182 ENSG00000007402 ENSG00000113070 ENSG00000176406,CHST11 CCNB2 SMPD3 STK40 CACNA2D2 HBEGF RIMS2
GO:BP,GO:0035196,miRNA processing,0.3735434760258611,False,1,86,3,1708,ENSG00000100403,ZC3H7B
GO:BP,GO:0034315,regulation of Arp2/3 complex-mediated actin nucleation,0.3735434760258611,False,1,86,3,1708,ENSG00000079691,CARMIL1
GO:BP,GO:1900151,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",0.3735434760258611,False,1,86,3,1708,ENSG00000100354,TNRC6B
GO:BP,GO:0050679,positive regulation of epithelial cell proliferation,0.3735434760258611,False,2,86,12,1708,ENSG00000150630 ENSG00000232040,VEGFC SCAND3
GO:BP,GO:0042730,fibrinolysis,0.3735434760258611,False,1,86,3,1708,ENSG00000149131,SERPING1
GO:BP,GO:0098868,bone growth,0.3735434760258611,False,1,86,3,1708,ENSG00000103056,SMPD3
GO:BP,GO:1903599,positive regulation of autophagy of mitochondrion,0.3735434760258611,False,1,86,3,1708,ENSG00000110497,AMBRA1
GO:BP,GO:0050851,antigen receptor-mediated signaling pathway,0.3735434760258611,False,3,86,25,1708,ENSG00000154822 ENSG00000010810 ENSG00000124557,PLCL2 FYN BTN1A1
GO:BP,GO:0090231,regulation of spindle checkpoint,0.3735434760258611,False,1,86,3,1708,ENSG00000002822,MAD1L1
GO:BP,GO:0032881,regulation of polysaccharide metabolic process,0.3735434760258611,False,1,86,3,1708,ENSG00000103056,SMPD3
GO:BP,GO:0090303,positive regulation of wound healing,0.3735434760258611,False,1,86,3,1708,ENSG00000113070,HBEGF
GO:BP,GO:0032963,collagen metabolic process,0.3735434760258611,False,2,86,13,1708,ENSG00000103056 ENSG00000130635,SMPD3 COL5A1
GO:BP,GO:0090306,meiotic spindle assembly,0.3735434760258611,False,1,86,3,1708,ENSG00000157456,CCNB2
GO:BP,GO:0031630,regulation of synaptic vesicle fusion to presynaptic active zone membrane,0.3735434760258611,False,1,86,3,1708,ENSG00000149927,DOC2A
GO:BP,GO:0009394,2'-deoxyribonucleotide metabolic process,0.3735434760258611,False,1,86,3,1708,ENSG00000188641,DPYD
GO:BP,GO:0050855,regulation of B cell receptor signaling pathway,0.3735434760258611,False,1,86,3,1708,ENSG00000154822,PLCL2
GO:BP,GO:2001251,negative regulation of chromosome organization,0.3735434760258611,False,2,86,12,1708,ENSG00000070366 ENSG00000002822,SMG6 MAD1L1
GO:BP,GO:1900024,regulation of substrate adhesion-dependent cell spreading,0.3735434760258611,False,1,86,3,1708,ENSG00000079691,CARMIL1
GO:BP,GO:0120031,plasma membrane bounded cell projection assembly,0.3735434760258611,False,4,86,39,1708,ENSG00000168778 ENSG00000163171 ENSG00000151422 ENSG00000079691,TCTN2 CDC42EP3 FER CARMIL1
GO:BP,GO:0036342,post-anal tail morphogenesis,0.3735434760258611,False,1,86,3,1708,ENSG00000171310,CHST11
GO:BP,GO:0045576,mast cell activation,0.3735434760258611,False,1,86,3,1708,ENSG00000151422,FER
GO:BP,GO:0038096,Fc-gamma receptor signaling pathway involved in phagocytosis,0.3735434760258611,False,1,86,3,1708,ENSG00000010810,FYN
GO:BP,GO:0170043,non-proteinogenic amino acid biosynthetic process,0.3735434760258611,False,1,86,3,1708,ENSG00000188641,DPYD
GO:BP,GO:0030031,cell projection assembly,0.38387157908094754,False,4,86,41,1708,ENSG00000168778 ENSG00000163171 ENSG00000151422 ENSG00000079691,TCTN2 CDC42EP3 FER CARMIL1
GO:BP,GO:0007017,microtubule-based process,0.38747989253114323,False,7,86,88,1708,ENSG00000157456 ENSG00000204991 ENSG00000178093 ENSG00000116852 ENSG00000163635 ENSG00000151422 ENSG00000112659,CCNB2 SPIRE2 TSSK6 KIF21B ATXN7 FER CUL9
GO:BP,GO:0009887,animal organ morphogenesis,0.38747989253114323,False,7,86,88,1708,ENSG00000171310 ENSG00000103811 ENSG00000103056 ENSG00000196182 ENSG00000150630 ENSG00000131558 ENSG00000130635,CHST11 CTSH SMPD3 STK40 VEGFC EXOC4 COL5A1
GO:BP,GO:0046434,organophosphate catabolic process,0.3916295375875797,False,3,86,27,1708,ENSG00000111669 ENSG00000103056 ENSG00000188641,TPI1 SMPD3 DPYD
GO:BP,GO:0099643,signal release from synapse,0.3924817316435532,False,2,86,14,1708,ENSG00000149927 ENSG00000176406,DOC2A RIMS2
GO:BP,GO:0030641,regulation of cellular pH,0.3924817316435532,False,2,86,14,1708,ENSG00000122986 ENSG00000162753,HVCN1 SLC9C2
GO:BP,GO:0000077,DNA damage checkpoint signaling,0.3924817316435532,False,2,86,14,1708,ENSG00000104885 ENSG00000158019,DOT1L BABAM2
GO:BP,GO:1904375,regulation of protein localization to cell periphery,0.3924817316435532,False,2,86,14,1708,ENSG00000159023 ENSG00000007402,EPB41 CACNA2D2
GO:BP,GO:0007269,neurotransmitter secretion,0.3924817316435532,False,2,86,14,1708,ENSG00000149927 ENSG00000176406,DOC2A RIMS2
GO:BP,GO:0031570,DNA integrity checkpoint signaling,0.3924817316435532,False,2,86,14,1708,ENSG00000104885 ENSG00000158019,DOT1L BABAM2
GO:BP,GO:0000956,nuclear-transcribed mRNA catabolic process,0.3924817316435532,False,2,86,14,1708,ENSG00000070366 ENSG00000100354,SMG6 TNRC6B
GO:BP,GO:1905818,regulation of chromosome separation,0.3924817316435532,False,2,86,14,1708,ENSG00000089053 ENSG00000002822,ANAPC5 MAD1L1
GO:BP,GO:0006605,protein targeting,0.3924817316435532,False,2,86,14,1708,ENSG00000120725 ENSG00000010810,SIL1 FYN
GO:BP,GO:0050708,regulation of protein secretion,0.3924817316435532,False,2,86,14,1708,ENSG00000053438 ENSG00000150630,NNAT VEGFC
GO:BP,GO:1903034,regulation of response to wounding,0.3924817316435532,False,2,86,14,1708,ENSG00000149131 ENSG00000113070,SERPING1 HBEGF
GO:BP,GO:0051304,chromosome separation,0.3924817316435532,False,2,86,14,1708,ENSG00000089053 ENSG00000002822,ANAPC5 MAD1L1
GO:MF,GO:0004435,"phosphatidylinositol-4,5-bisphosphate phospholipase C activity",0.39432978547481023,False,1,86,3,1708,ENSG00000154822,PLCL2
GO:MF,GO:0005096,GTPase activator activity,0.39432978547481023,False,3,86,26,1708,ENSG00000182732 ENSG00000135298 ENSG00000147799,RGS6 ADGRB3 ARHGAP39
GO:MF,GO:0005048,signal sequence binding,0.39432978547481023,False,1,86,3,1708,ENSG00000158019,BABAM2
GO:MF,GO:0120013,lipid transfer activity,0.39432978547481023,False,1,86,3,1708,ENSG00000070882,OSBPL3
GO:MF,GO:0030414,peptidase inhibitor activity,0.39432978547481023,False,2,86,13,1708,ENSG00000149131 ENSG00000055955,SERPING1 ITIH4
GO:MF,GO:0140828,metal cation:monoatomic cation antiporter activity,0.39432978547481023,False,1,86,3,1708,ENSG00000162753,SLC9C2
GO:MF,GO:0030296,protein tyrosine kinase activator activity,0.39432978547481023,False,1,86,3,1708,ENSG00000113070,HBEGF
GO:MF,GO:0016866,intramolecular transferase activity,0.39432978547481023,False,1,86,3,1708,ENSG00000166133,RPUSD2
GO:MF,GO:0120569,phospholipase activity,0.39432978547481023,False,2,86,13,1708,ENSG00000103056 ENSG00000154822,SMPD3 PLCL2
GO:MF,GO:0072542,protein phosphatase activator activity,0.39432978547481023,False,1,86,3,1708,ENSG00000110497,AMBRA1
GO:MF,GO:0016504,peptidase activator activity,0.39432978547481023,False,1,86,3,1708,ENSG00000103811,CTSH
GO:MF,GO:0042577,lipid phosphatase activity,0.39432978547481023,False,1,86,3,1708,ENSG00000147535,PLPP5
GO:MF,GO:0016860,intramolecular oxidoreductase activity,0.39432978547481023,False,1,86,3,1708,ENSG00000111669,TPI1
GO:MF,GO:0070300,phosphatidic acid binding,0.39432978547481023,False,1,86,3,1708,ENSG00000103056,SMPD3
GO:MF,GO:0060590,ATPase regulator activity,0.39432978547481023,False,1,86,3,1708,ENSG00000120725,SIL1
GO:MF,GO:0008324,monoatomic cation transmembrane transporter activity,0.39432978547481023,False,5,86,54,1708,ENSG00000122986 ENSG00000103042 ENSG00000162753 ENSG00000007402 ENSG00000078795,HVCN1 SLC38A7 SLC9C2 CACNA2D2 PKD2L2
GO:MF,GO:0005544,calcium-dependent phospholipid binding,0.39432978547481023,False,1,86,3,1708,ENSG00000149927,DOC2A
GO:MF,GO:0005496,steroid binding,0.39432978547481023,False,1,86,3,1708,ENSG00000070882,OSBPL3
GO:MF,GO:0005416,amino acid:monoatomic cation symporter activity,0.39432978547481023,False,1,86,3,1708,ENSG00000103042,SLC38A7
GO:MF,GO:0060229,lipase activator activity,0.39432978547481023,False,1,86,3,1708,ENSG00000010810,FYN
GO:MF,GO:0050698,proteoglycan sulfotransferase activity,0.39432978547481023,False,1,86,3,1708,ENSG00000171310,CHST11
GO:MF,GO:0005283,amino acid:sodium symporter activity,0.39432978547481023,False,1,86,3,1708,ENSG00000103042,SLC38A7
GO:MF,GO:0005261,monoatomic cation channel activity,0.39432978547481023,False,3,86,26,1708,ENSG00000122986 ENSG00000007402 ENSG00000078795,HVCN1 CACNA2D2 PKD2L2
GO:MF,GO:0008083,growth factor activity,0.39432978547481023,False,2,86,12,1708,ENSG00000150630 ENSG00000113070,VEGFC HBEGF
GO:MF,GO:0070006,metalloaminopeptidase activity,0.39432978547481023,False,1,86,3,1708,ENSG00000072657,TRHDE
GO:MF,GO:0004866,endopeptidase inhibitor activity,0.39432978547481023,False,2,86,12,1708,ENSG00000149131 ENSG00000055955,SERPING1 ITIH4
GO:MF,GO:0005343,organic acid:sodium symporter activity,0.39432978547481023,False,1,86,3,1708,ENSG00000103042,SLC38A7
GO:MF,GO:0002161,aminoacyl-tRNA deacylase activity,0.39432978547481023,False,1,86,3,1708,ENSG00000137411,VARS2
GO:MF,GO:0050321,tau-protein kinase activity,0.39432978547481023,False,1,86,3,1708,ENSG00000010810,FYN
GO:MF,GO:0005295,neutral L-amino acid:sodium symporter activity,0.39432978547481023,False,1,86,3,1708,ENSG00000103042,SLC38A7
GO:BP,GO:0006996,organelle organization,0.40018436736015567,False,22,86,354,1708,ENSG00000120451 ENSG00000110497 ENSG00000089053 ENSG00000168778 ENSG00000161813 ENSG00000135454 ENSG00000157456 ENSG00000242498 ENSG00000149927 ENSG00000103056 ENSG00000204991 ENSG00000070366 ENSG00000178093 ENSG00000104885 ENSG00000159023 ENSG00000163171 ENSG00000163635 ENSG00000151422 ENSG00000079691 ENSG00000112659 ENSG00000002822 ENSG00000158106,SNX19 AMBRA1 ANAPC5 TCTN2 LARP4 B4GALNT1 CCNB2 ARPIN DOC2A SMPD3 SPIRE2 SMG6 TSSK6 DOT1L EPB41 CDC42EP3 ATXN7 FER CARMIL1 CUL9 MAD1L1 RHPN1
GO:BP,GO:0044057,regulation of system process,0.40018436736015567,False,4,86,42,1708,ENSG00000166573 ENSG00000159023 ENSG00000113070 ENSG00000176406,GALR1 EPB41 HBEGF RIMS2
GO:BP,GO:0048646,anatomical structure formation involved in morphogenesis,0.4034959462419372,False,8,86,106,1708,ENSG00000103811 ENSG00000103056 ENSG00000023902 ENSG00000150630 ENSG00000010810 ENSG00000135298 ENSG00000131558 ENSG00000130635,CTSH SMPD3 PLEKHO1 VEGFC FYN ADGRB3 EXOC4 COL5A1
GO:CC,GO:0120025,plasma membrane bounded cell projection,0.4105566564582953,False,17,86,204,1708,ENSG00000110497 ENSG00000122986 ENSG00000168778 ENSG00000182732 ENSG00000242498 ENSG00000149927 ENSG00000103042 ENSG00000070366 ENSG00000178093 ENSG00000023902 ENSG00000116852 ENSG00000198948 ENSG00000151422 ENSG00000010810 ENSG00000079691 ENSG00000131558 ENSG00000070882,AMBRA1 HVCN1 TCTN2 RGS6 ARPIN DOC2A SLC38A7 SMG6 TSSK6 PLEKHO1 KIF21B MFAP3L FER FYN CARMIL1 EXOC4 OSBPL3
GO:CC,GO:0098831,presynaptic active zone cytoplasmic component,0.4105566564582953,False,1,86,1,1708,ENSG00000176406,RIMS2
GO:CC,GO:0099738,cell cortex region,0.4105566564582953,False,1,86,1,1708,ENSG00000176406,RIMS2
GO:CC,GO:0005737,cytoplasm,0.4105566564582953,False,63,86,1055,1708,ENSG00000067082 ENSG00000120451 ENSG00000110497 ENSG00000149131 ENSG00000171310 ENSG00000122986 ENSG00000089053 ENSG00000168778 ENSG00000133687 ENSG00000161813 ENSG00000135454 ENSG00000111669 ENSG00000072657 ENSG00000151778 ENSG00000182732 ENSG00000157456 ENSG00000103811 ENSG00000149927 ENSG00000153406 ENSG00000103042 ENSG00000103056 ENSG00000204991 ENSG00000070366 ENSG00000205517 ENSG00000178093 ENSG00000104885 ENSG00000023902 ENSG00000116852 ENSG00000159023 ENSG00000196182 ENSG00000188641 ENSG00000053438 ENSG00000100354 ENSG00000082153 ENSG00000158019 ENSG00000163171 ENSG00000124356 ENSG00000154822 ENSG00000055955 ENSG00000163635 ENSG00000198948 ENSG00000150630 ENSG00000151422 ENSG00000120725 ENSG00000113070 ENSG00000010810 ENSG00000079691 ENSG00000232040 ENSG00000137411 ENSG00000213654 ENSG00000112659 ENSG00000005483 ENSG00000131558 ENSG00000002822 ENSG00000070882 ENSG00000176406 ENSG00000158106 ENSG00000147799 ENSG00000168077 ENSG00000147535 ENSG00000104442 ENSG00000179058 ENSG00000130635,KLF6 SNX19 AMBRA1 SERPING1 CHST11 HVCN1 ANAPC5 TCTN2 TMTC1 LARP4 B4GALNT1 TPI1 TRHDE SERP2 RGS6 CCNB2 CTSH DOC2A NMRAL1 SLC38A7 SMPD3 SPIRE2 SMG6 RGL3 TSSK6 DOT1L PLEKHO1 KIF21B EPB41 STK40 DPYD NNAT TNRC6B BZW1 BABAM2 CDC42EP3 STAMBP PLCL2 ITIH4 ATXN7 MFAP3L VEGFC FER SIL1 HBEGF FYN CARMIL1 SCAND3 VARS2 GPSM3 CUL9 KMT2E EXOC4 MAD1L1 OSBPL3 RIMS2 RHPN1 ARHGAP39 SCARA3 PLPP5 ARMC1 C9orf50 COL5A1
GO:CC,GO:0005697,telomerase holoenzyme complex,0.4105566564582953,False,1,86,1,1708,ENSG00000070366,SMG6
GO:CC,GO:0097386,glial cell projection,0.4105566564582953,False,1,86,1,1708,ENSG00000010810,FYN
GO:CC,GO:0070531,BRCA1-A complex,0.4105566564582953,False,1,86,1,1708,ENSG00000158019,BABAM2
GO:CC,GO:0097038,perinuclear endoplasmic reticulum,0.4105566564582953,False,2,86,4,1708,ENSG00000010810 ENSG00000070882,FYN OSBPL3
GO:CC,GO:0072487,MSL complex,0.4105566564582953,False,1,86,1,1708,ENSG00000174579,MSL2
GO:CC,GO:0099568,cytoplasmic region,0.4105566564582953,False,1,86,1,1708,ENSG00000176406,RIMS2
GO:CC,GO:0048786,presynaptic active zone,0.4105566564582953,False,2,86,6,1708,ENSG00000007402 ENSG00000176406,CACNA2D2 RIMS2
GO:CC,GO:0042995,cell projection,0.4105566564582953,False,18,86,208,1708,ENSG00000110497 ENSG00000122986 ENSG00000168778 ENSG00000182732 ENSG00000242498 ENSG00000149927 ENSG00000103042 ENSG00000070366 ENSG00000178093 ENSG00000023902 ENSG00000116852 ENSG00000198948 ENSG00000151422 ENSG00000010810 ENSG00000079691 ENSG00000131558 ENSG00000070882 ENSG00000176406,AMBRA1 HVCN1 TCTN2 RGS6 ARPIN DOC2A SLC38A7 SMG6 TSSK6 PLEKHO1 KIF21B MFAP3L FER FYN CARMIL1 EXOC4 OSBPL3 RIMS2
GO:CC,GO:0036195,muscle cell projection membrane,0.4105566564582953,False,1,86,1,1708,ENSG00000023902,PLEKHO1
GO:CC,GO:0070210,Rpd3L-Expanded complex,0.4105566564582953,False,1,86,1,1708,ENSG00000005483,KMT2E
GO:CC,GO:0005886,plasma membrane,0.4105566564582953,False,32,86,445,1708,ENSG00000156395 ENSG00000183715 ENSG00000122986 ENSG00000168778 ENSG00000072657 ENSG00000184601 ENSG00000182732 ENSG00000103056 ENSG00000204991 ENSG00000070366 ENSG00000166573 ENSG00000205517 ENSG00000023902 ENSG00000162753 ENSG00000159023 ENSG00000163171 ENSG00000124356 ENSG00000007402 ENSG00000055955 ENSG00000198948 ENSG00000151422 ENSG00000113070 ENSG00000010810 ENSG00000079691 ENSG00000124557 ENSG00000213654 ENSG00000135298 ENSG00000005483 ENSG00000131558 ENSG00000070882 ENSG00000176406 ENSG00000147535,SORCS3 OPCML HVCN1 TCTN2 TRHDE C14orf180 RGS6 SMPD3 SPIRE2 SMG6 GALR1 RGL3 PLEKHO1 SLC9C2 EPB41 CDC42EP3 STAMBP CACNA2D2 ITIH4 MFAP3L FER HBEGF FYN CARMIL1 BTN1A1 GPSM3 ADGRB3 KMT2E EXOC4 OSBPL3 RIMS2 PLPP5
GO:CC,GO:0150053,cerebellar climbing fiber to Purkinje cell synapse,0.4105566564582953,False,1,86,1,1708,ENSG00000135298,ADGRB3
GO:CC,GO:0098850,extrinsic component of synaptic vesicle membrane,0.4105566564582953,False,1,86,1,1708,ENSG00000149927,DOC2A
GO:CC,GO:1990234,transferase complex,0.4105566564582953,False,8,86,69,1708,ENSG00000110497 ENSG00000089053 ENSG00000157456 ENSG00000158019 ENSG00000174579 ENSG00000163635 ENSG00000185619 ENSG00000112659,AMBRA1 ANAPC5 CCNB2 BABAM2 MSL2 ATXN7 PCGF3 CUL9
GO:CC,GO:0005588,collagen type V trimer,0.4105566564582953,False,1,86,1,1708,ENSG00000130635,COL5A1
